Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
Paramount Global,PARAA,"$15,153,675,998",$0.60,time-after-hours,Dec/2024,1,$0.04,2025-02-26 05:18:27
"Bentley Systems, Incorporated",BSY,"$14,093,913,956",$0.18,time-pre-market,Dec/2024,4,$0.16,2025-02-26 05:18:27
"Morningstar, Inc.",MORN,"$13,807,848,598",,time-after-hours,Dec/2024,8,$1.97,2025-02-26 05:18:27
FTAI Aviation Ltd.,FTAI,"$13,341,713,237",$0.83,time-after-hours,Dec/2024,4,$1.09,2025-02-26 05:18:27
"Lineage, Inc.",LINE,"$12,338,801,654",$0.68,time-pre-market,Dec/2024,8,N/A,2025-02-26 05:18:27
"Universal Health Services, Inc.",UHS,"$11,970,126,486",$4.19,time-after-hours,Dec/2024,6,$3.13,2025-02-26 05:18:27
Ovintiv Inc.,OVV,"$11,327,400,000",$1.11,time-after-hours,Dec/2024,7,$2.35,2025-02-26 05:18:27
APi Group Corporation,APG,"$10,773,957,941",$0.48,time-pre-market,Dec/2024,3,$0.44,2025-02-26 05:18:27
UWM Holdings Corporation,UWMC,"$10,292,704,761",$0.07,time-pre-market,Dec/2024,5,($0.23),2025-02-26 05:18:27
"Essential Utilities, Inc.",WTRG,"$10,168,830,221",$0.66,time-after-hours,Dec/2024,3,$0.50,2025-02-26 05:18:27
"Sarepta Therapeutics, Inc.",SRPT,"$10,083,054,254",$1.87,time-after-hours,Dec/2024,9,$0.47,2025-02-26 05:18:27
"DT Midstream, Inc.",DTM,"$9,423,174,406",$0.91,time-pre-market,Dec/2024,4,$1.24,2025-02-26 05:18:27
Kinetik Holdings Inc.,KNTK,"$9,159,219,028",$0.37,time-after-hours,Dec/2024,2,$1.70,2025-02-26 05:18:27
APA Corporation,APA,"$8,460,698,250",$0.97,time-after-hours,Dec/2024,9,$1.15,2025-02-26 05:18:27
Chemed Corp.,CHE,"$8,198,782,202",$6.34,time-after-hours,Dec/2024,2,$6.60,2025-02-26 05:18:27
ICL Group Ltd.,ICL,"$8,015,554,549",$0.06,time-pre-market,Dec/2024,3,$0.10,2025-02-26 05:18:27
Paramount Global,PARA,"$7,783,600,303",$0.10,time-after-hours,Dec/2024,6,$0.04,2025-02-26 05:18:27
"Madrigal Pharmaceuticals, Inc.",MDGL,"$7,026,004,510",($4.12),time-pre-market,Dec/2024,8,($5.68),2025-02-26 05:18:27
"Revolution Medicines, Inc.",RVMD,"$6,935,685,490",($0.99),time-after-hours,Dec/2024,10,($1.14),2025-02-26 05:18:27
"IonQ, Inc.",IONQ,"$6,760,093,640",($0.25),time-after-hours,Dec/2024,1,($0.20),2025-02-26 05:18:27
FS KKR Capital Corp.,FSK,"$6,575,959,846",$0.67,time-after-hours,Dec/2024,5,$0.75,2025-02-26 05:18:27
Blackstone Secured Lending Fund,BXSL,"$6,537,425,642",$0.86,time-pre-market,Dec/2024,5,$0.96,2025-02-26 05:18:27
Corcept Therapeutics Incorporated,CORT,"$6,476,151,217",$0.37,time-after-hours,Dec/2024,4,$0.28,2025-02-26 05:18:27
Loar Holdings Inc.,LOAR,"$6,081,902,113",$0.04,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Macro Bank Inc.,BMA,"$5,626,838,008",$2.41,time-not-supplied,Dec/2024,8,$8.89,2025-02-26 05:18:27
Federal Signal Corporation,FSS,"$5,547,241,715",$0.86,time-pre-market,Dec/2024,5,$0.74,2025-02-26 05:18:27
"Southwest Gas Holdings, Inc.",SWX,"$5,536,458,705",$1.14,time-pre-market,Dec/2024,2,$1.13,2025-02-26 05:18:27
"Lantheus Holdings, Inc.",LNTH,"$5,489,144,096",$1.38,time-pre-market,Dec/2024,7,$1.59,2025-02-26 05:18:27
"Option Care Health, Inc.",OPCH,"$5,459,414,115",$0.33,time-pre-market,Dec/2024,6,$0.32,2025-02-26 05:18:27
"Joby Aviation, Inc.",JOBY,"$5,171,978,338",($0.19),time-after-hours,Dec/2024,3,($0.17),2025-02-26 05:18:27
Icahn Enterprises L.P.,IEP,"$5,115,634,804",$0.18,time-pre-market,Dec/2024,1,($0.33),2025-02-26 05:18:27
"Urban Outfitters, Inc.",URBN,"$4,983,886,927",$0.89,time-after-hours,Jan/2025,6,$0.69,2025-02-26 05:18:27
Vista Energy S.A.B. de C.V.,VIST,"$4,961,343,126",$0.90,time-after-hours,Dec/2024,1,$2.52,2025-02-26 05:18:27
"Dycom Industries, Inc.",DY,"$4,919,050,839",$0.68,time-pre-market,Jan/2025,2,$0.79,2025-02-26 05:18:27
Enel Chile S.A.,ENIC,"$4,772,492,446",,time-after-hours,Dec/2024,N/A,$0.29,2025-02-26 05:18:27
"Cactus, Inc.",WHD,"$4,654,077,407",$0.73,time-after-hours,Dec/2024,2,$0.81,2025-02-26 05:18:27
"TG Therapeutics, Inc.",TGTX,"$4,517,407,992",$0.08,time-not-supplied,Dec/2024,5,($0.09),2025-02-26 05:18:27
"MARA Holdings, Inc.",MARA,"$4,470,239,354",($0.32),time-after-hours,Dec/2024,4,($0.02),2025-02-26 05:18:27
"CBIZ, Inc.",CBZ,"$4,216,786,601",($0.23),time-pre-market,Dec/2024,1,($0.26),2025-02-26 05:18:27
"Ormat Technologies, Inc.",ORA,"$4,150,503,979",$0.46,time-after-hours,Dec/2024,6,$0.67,2025-02-26 05:18:27
Brink's Company (The),BCO,"$4,022,980,767",$1.78,time-pre-market,Dec/2024,2,$2.76,2025-02-26 05:18:27
EPR Properties,EPR,"$3,802,478,464",$1.16,time-after-hours,Dec/2024,5,$1.16,2025-02-26 05:18:27
"Dorman Products, Inc.",DORM,"$3,754,871,231",$1.97,time-after-hours,Dec/2024,3,$1.57,2025-02-26 05:18:27
Howard Hughes Holdings Inc.,HHH,"$3,698,644,407",$2.85,time-after-hours,Dec/2024,1,$0.69,2025-02-26 05:18:27
ADMA Biologics Inc,ADMA,"$3,668,776,726",$0.15,time-not-supplied,Dec/2024,1,$0.04,2025-02-26 05:18:27
"Avidity Biosciences, Inc.",RNA,"$3,642,513,448",($0.84),time-not-supplied,Dec/2024,4,($0.79),2025-02-26 05:18:27
"C3.ai, Inc.",AI,"$3,469,275,774",($0.70),time-after-hours,Jan/2025,8,($0.60),2025-02-26 05:18:27
"Arcellx, Inc.",ACLX,"$3,407,244,956",($0.63),time-not-supplied,Dec/2024,8,$0.42,2025-02-26 05:18:27
MGE Energy Inc.,MGEE,"$3,367,300,197",$0.84,time-not-supplied,Dec/2024,1,$0.55,2025-02-26 05:18:27
"Clear Secure, Inc.",YOU,"$3,363,833,142",$0.23,time-pre-market,Dec/2024,2,$0.16,2025-02-26 05:18:27
"Rhythm Pharmaceuticals, Inc.",RYTM,"$3,359,243,391",($0.69),time-pre-market,Dec/2024,11,($0.70),2025-02-26 05:18:27
Crescent Energy Company,CRGY,"$3,241,772,655",$0.26,time-after-hours,Dec/2024,3,$0.58,2025-02-26 05:18:27
ACADIA Pharmaceuticals Inc.,ACAD,"$3,241,314,036",$0.19,time-after-hours,Dec/2024,10,$0.28,2025-02-26 05:18:27
Merus N.V.,MRUS,"$3,200,677,086",($0.95),time-not-supplied,Dec/2024,9,($1.09),2025-02-26 05:18:27
"Ambarella, Inc.",AMBA,"$3,162,676,115",($0.65),time-after-hours,Jan/2025,6,($0.95),2025-02-26 05:18:27
Ultrapar Participacoes S.A.,UGP,"$3,083,289,717",$0.05,time-not-supplied,Dec/2024,1,$0.20,2025-02-26 05:18:27
United Parks & Resorts Inc.,PRKS,"$3,063,145,471",$0.64,time-pre-market,Dec/2024,5,$0.62,2025-02-26 05:18:27
Avista Corporation,AVA,"$3,028,742,750",$0.86,time-pre-market,Dec/2024,3,$1.08,2025-02-26 05:18:27
Marriott Vacations Worldwide Corporation,VAC,"$3,026,797,658",$1.51,time-after-hours,Dec/2024,7,$1.88,2025-02-26 05:18:27
Sitio Royalties Corp.,STR,"$3,001,727,024",$0.13,time-after-hours,Dec/2024,2,$1.12,2025-02-26 05:18:27
Amedisys Inc,AMED,"$2,998,038,531",$1.05,time-not-supplied,Dec/2024,7,$0.94,2025-02-26 05:18:27
"Excelerate Energy, Inc.",EE,"$2,987,657,070",$0.32,time-after-hours,Dec/2024,5,$0.14,2025-02-26 05:18:27
"Rush Street Interactive, Inc.",RSI,"$2,985,957,577",$0.06,time-after-hours,Dec/2024,2,($0.08),2025-02-26 05:18:27
"Greif, Inc.",GEF.B,"$2,924,302,986",,time-after-hours,Jan/2025,8,$1.90,2025-02-26 05:18:27
National Storage Affiliates Trust,NSA,"$2,907,197,218",$0.58,time-after-hours,Dec/2024,6,$0.68,2025-02-26 05:18:27
Chesapeake Utilities Corporation,CPK,"$2,837,123,198",$1.67,time-after-hours,Dec/2024,1,$1.64,2025-02-26 05:18:27
"Greif, Inc.",GEF,"$2,821,919,354",$0.72,time-after-hours,Jan/2025,5,$1.27,2025-02-26 05:18:27
"Steven Madden, Ltd.",SHOO,"$2,781,520,154",$0.54,time-pre-market,Dec/2024,4,$0.61,2025-02-26 05:18:27
"Core Scientific, Inc.",CORZ,"$2,753,434,816",($0.10),time-after-hours,Dec/2024,4,($0.20),2025-02-26 05:18:27
"Patterson Companies, Inc.",PDCO,"$2,743,978,120",$0.62,time-not-supplied,Jan/2025,8,$0.59,2025-02-26 05:18:27
"Atlanta Braves Holdings, Inc.",BATRA,"$2,695,571,773",($0.78),time-pre-market,Dec/2024,1,($0.52),2025-02-26 05:18:27
St. Joe Company (The),JOE,"$2,664,094,223",,time-after-hours,Dec/2024,8,$0.23,2025-02-26 05:18:27
"Sweetgreen, Inc.",SG,"$2,615,316,607",($0.21),time-after-hours,Dec/2024,5,($0.24),2025-02-26 05:18:27
Advance Auto Parts Inc.,AAP,"$2,557,234,501",($1.39),time-pre-market,Dec/2024,11,($0.59),2025-02-26 05:18:27
"Catalyst Pharmaceuticals, Inc.",CPRX,"$2,534,560,515",$0.49,time-after-hours,Dec/2024,4,$0.49,2025-02-26 05:18:27
"Green Brick Partners, Inc.",GRBK,"$2,519,045,819",$2.24,time-after-hours,Dec/2024,1,$1.58,2025-02-26 05:18:27
Albany International Corporation,AIN,"$2,493,671,000",$0.65,time-after-hours,Dec/2024,3,$1.22,2025-02-26 05:18:27
"Magnite, Inc.",MGNI,"$2,488,813,901",$0.24,time-after-hours,Dec/2024,2,$0.16,2025-02-26 05:18:27
"Atlanta Braves Holdings, Inc.",BATRK,"$2,458,823,768",($0.69),time-pre-market,Dec/2024,2,($0.52),2025-02-26 05:18:27
"Mirum Pharmaceuticals, Inc.",MIRM,"$2,445,833,452",($0.27),time-after-hours,Dec/2024,5,($0.66),2025-02-26 05:18:27
Enovis Corporation,ENOV,"$2,432,258,599",$0.92,time-pre-market,Dec/2024,4,$0.79,2025-02-26 05:18:27
"SEMrush Holdings, Inc.",SEMR,"$2,323,755,878",$0.02,time-after-hours,Dec/2024,4,$0.05,2025-02-26 05:18:27
Cosan S.A.,CSAN,"$2,270,824,249",,time-after-hours,Dec/2024,8,N/A,2025-02-26 05:18:27
"Tandem Diabetes Care, Inc.",TNDM,"$2,144,995,535",($0.25),time-after-hours,Dec/2024,8,($0.27),2025-02-26 05:18:27
"The Vita Coco Company, Inc.",COCO,"$2,141,630,697",$0.08,time-pre-market,Dec/2024,5,$0.11,2025-02-26 05:18:27
Tuya Inc.,TUYA,"$2,137,484,468",$0.01,time-pre-market,Dec/2024,1,($0.01),2025-02-26 05:18:27
"Evertec, Inc.",EVTC,"$2,099,264,541",$0.58,time-after-hours,Dec/2024,4,$0.53,2025-02-26 05:18:27
"Certara, Inc.",CERT,"$2,020,233,903",$0.09,time-after-hours,Dec/2024,4,$0.05,2025-02-26 05:18:27
"Ardent Health Partners, Inc.",ARDT,"$2,013,960,019",$0.50,time-after-hours,Dec/2024,8,N/A,2025-02-26 05:18:27
VSE Corporation,VSEC,"$2,000,960,127",$0.73,time-after-hours,Dec/2024,8,N/A,2025-02-26 05:18:27
"Ibotta, Inc.",IBTA,"$1,991,100,926",$2.02,time-after-hours,Dec/2024,8,N/A,2025-02-26 05:18:27
"Teladoc Health, Inc.",TDOC,"$1,960,978,974",($0.21),time-after-hours,Dec/2024,9,($0.17),2025-02-26 05:18:27
BKV Corporation,BKV,"$1,928,040,859",($0.10),time-pre-market,Dec/2024,8,N/A,2025-02-26 05:18:27
"MYR Group, Inc.",MYRG,"$1,911,251,363",$0.30,time-after-hours,Dec/2024,1,$1.43,2025-02-26 05:18:27
Seadrill Limited,SDRL,"$1,899,476,400",($0.34),time-after-hours,Dec/2024,2,$0.95,2025-02-26 05:18:27
"AvidXchange Holdings, Inc.",AVDX,"$1,876,220,837",$0.01,time-pre-market,Dec/2024,3,N/A,2025-02-26 05:18:27
Baytex Energy Corp.,BTE,"$1,865,901,000",$0.12,time-not-supplied,Dec/2024,1,$0.18,2025-02-26 05:18:27
"Marqeta, Inc.",MQ,"$1,863,883,272",($0.05),time-after-hours,Dec/2024,4,($0.08),2025-02-26 05:18:27
Golden Ocean Group Limited,GOGL,"$1,856,543,124",$0.20,time-pre-market,Dec/2024,1,$0.32,2025-02-26 05:18:27
SJW Group,SJW,"$1,746,143,175",$0.55,time-after-hours,Dec/2024,3,$0.59,2025-02-26 05:18:27
"Arhaus, Inc.",ARHS,"$1,638,576,371",$0.12,time-pre-market,Dec/2024,9,$0.22,2025-02-26 05:18:27
NewAmsterdam Pharma Company N.V.,NAMS,"$1,619,524,336",($0.48),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Centuri Holdings, Inc.",CTRI,"$1,606,593,006",$0.17,time-pre-market,Dec/2024,8,N/A,2025-02-26 05:18:27
"Talos Energy, Inc.",TALO,"$1,590,858,183",($0.08),time-after-hours,Dec/2024,2,($0.04),2025-02-26 05:18:27
"Schrodinger, Inc.",SDGR,"$1,580,306,656",($0.35),time-after-hours,Dec/2024,5,($0.32),2025-02-26 05:18:27
MannKind Corporation,MNKD,"$1,571,932,850",$0.03,time-after-hours,Dec/2024,2,$0.01,2025-02-26 05:18:27
"Aris Water Solutions, Inc.",ARIS,"$1,542,999,573",$0.27,time-after-hours,Dec/2024,5,$0.17,2025-02-26 05:18:27
"LegalZoom.com, Inc.",LZ,"$1,539,845,891",$0.08,time-after-hours,Dec/2024,5,$0.06,2025-02-26 05:18:27
"Alphatec Holdings, Inc.",ATEC,"$1,525,422,281",($0.17),time-after-hours,Dec/2024,4,($0.37),2025-02-26 05:18:27
"Root, Inc.",ROOT,"$1,500,034,000",($0.63),time-after-hours,Dec/2024,1,($1.64),2025-02-26 05:18:27
"ACM Research, Inc.",ACMR,"$1,471,128,126",$0.06,time-pre-market,Dec/2024,1,$0.23,2025-02-26 05:18:27
Global Blue Group Holding AG,GB,"$1,460,886,811",$0.09,time-pre-market,Dec/2024,1,$0.04,2025-02-26 05:18:27
Geron Corporation,GERN,"$1,444,757,428",($0.02),time-pre-market,Dec/2024,6,($0.09),2025-02-26 05:18:27
Immunocore Holdings plc,IMCR,"$1,442,169,496",($0.40),time-pre-market,Dec/2024,7,($0.40),2025-02-26 05:18:27
"UMH Properties, Inc.",UMH,"$1,420,196,202",$0.23,time-after-hours,Dec/2024,2,$0.23,2025-02-26 05:18:27
Pebblebrook Hotel Trust,PEB,"$1,411,185,681",$0.09,time-after-hours,Dec/2024,5,$0.21,2025-02-26 05:18:27
"Photronics, Inc.",PLAB,"$1,366,144,319",$0.46,time-pre-market,Jan/2025,1,$0.48,2025-02-26 05:18:27
Universal Corporation,UVV,"$1,311,678,720",,time-not-supplied,Dec/2024,8,$2.16,2025-02-26 05:18:27
Dole plc,DOLE,"$1,310,022,670",$0.08,time-pre-market,Dec/2024,2,$0.16,2025-02-26 05:18:27
"TaskUs, Inc.",TASK,"$1,305,676,527",$0.21,time-after-hours,Dec/2024,2,$0.24,2025-02-26 05:18:27
"Vir Biotechnology, Inc.",VIR,"$1,304,209,536",($0.85),time-after-hours,Dec/2024,5,($0.86),2025-02-26 05:18:27
"U.S. Physical Therapy, Inc.",USPH,"$1,298,168,882",$0.74,time-after-hours,Dec/2024,4,$0.59,2025-02-26 05:18:27
New Mountain Finance Corporation,NMFC,"$1,287,745,895",$0.33,time-after-hours,Dec/2024,5,$0.40,2025-02-26 05:18:27
Kennedy-Wilson Holdings Inc.,KW,"$1,236,707,307",($0.20),time-after-hours,Dec/2024,1,($1.41),2025-02-26 05:18:27
"Applied Optoelectronics, Inc.",AAOI,"$1,231,536,505",($0.10),time-after-hours,Dec/2024,3,($0.05),2025-02-26 05:18:27
Taboola.com Ltd.,TBLA,"$1,223,797,873",$0.11,time-pre-market,Dec/2024,2,$0.05,2025-02-26 05:18:27
"MiMedx Group, Inc",MDXG,"$1,168,222,393",$0.07,time-after-hours,Dec/2024,1,$0.04,2025-02-26 05:18:27
Encore Capital Group Inc,ECPG,"$1,149,975,265",$1.55,time-after-hours,Dec/2024,4,$1.25,2025-02-26 05:18:27
"CareDx, Inc.",CDNA,"$1,146,155,823",($0.41),time-after-hours,Dec/2024,2,($2.21),2025-02-26 05:18:27
"Hamilton Insurance Group, Ltd.",HG,"$1,138,854,318",$0.76,time-after-hours,Dec/2024,1,$1.15,2025-02-26 05:18:27
"XPEL, Inc.",XPEL,"$1,134,106,192",$0.41,time-pre-market,Dec/2024,1,$0.43,2025-02-26 05:18:27
"Janus International Group, Inc.",JBI,"$1,128,597,432",$0.01,time-pre-market,Dec/2024,1,$0.24,2025-02-26 05:18:27
Sprott Inc.,SII,"$1,102,127,504",,time-pre-market,Dec/2024,8,$0.38,2025-02-26 05:18:27
"CommScope Holding Company, Inc.",COMM,"$1,038,376,941",$0.02,time-pre-market,Dec/2024,5,($0.07),2025-02-26 05:18:27
"Barrett Business Services, Inc.",BBSI,"$1,037,741,330",$0.63,time-after-hours,Dec/2024,2,$0.54,2025-02-26 05:18:27
"Bristow Group, Inc.",VTOL,"$1,024,023,560",,time-after-hours,Dec/2024,8,($0.28),2025-02-26 05:18:27
Gogo Inc.,GOGO,"$1,015,038,458",$0.03,time-not-supplied,Dec/2024,5,$0.11,2025-02-26 05:18:27
"Sinclair, Inc.",SBGI,"$1,004,943,678",$1.98,time-after-hours,Dec/2024,2,$0.81,2025-02-26 05:18:27
"Bloomin' Brands, Inc.",BLMN,"$989,270,219",$0.38,time-pre-market,Dec/2024,7,$0.75,2025-02-26 05:18:27
Establishment Labs Holdings Inc.,ESTA,"$985,805,460",($0.62),time-after-hours,Dec/2024,3,($0.79),2025-02-26 05:18:27
"AMERISAFE, Inc.",AMSF,"$951,927,000",$0.60,time-after-hours,Dec/2024,2,$0.74,2025-02-26 05:18:27
Trinity Capital Inc.,TRIN,"$938,369,601",$0.59,time-pre-market,Dec/2024,1,$0.54,2025-02-26 05:18:27
"National Vision Holdings, Inc.",EYE,"$918,222,259",($0.10),time-pre-market,Dec/2024,3,($0.07),2025-02-26 05:18:27
ARKO Corp.,ARKO,"$874,073,450",$0.04,time-after-hours,Dec/2024,2,N/A,2025-02-26 05:18:27
CrossAmerica Partners LP,CAPL,"$867,464,486",$0.04,time-after-hours,Dec/2024,1,$0.42,2025-02-26 05:18:27
"Energy Recovery, Inc.",ERII,"$855,671,827",$0.37,time-after-hours,Dec/2024,2,$0.34,2025-02-26 05:18:27
"SunOpta, Inc.",STKL,"$845,927,659",$0.05,time-after-hours,Dec/2024,1,$0.05,2025-02-26 05:18:27
"ADTRAN Holdings, Inc.",ADTN,"$843,208,742",($0.06),time-after-hours,Dec/2024,1,($1.13),2025-02-26 05:18:27
Ituran Location and Control Ltd.,ITRN,"$807,281,476",,time-pre-market,Dec/2024,8,$0.60,2025-02-26 05:18:27
Forward Air Corporation,FWRD,"$796,246,302",($0.01),time-after-hours,Dec/2024,2,$0.81,2025-02-26 05:18:27
"Plymouth Industrial REIT, Inc.",PLYM,"$746,652,109",$0.46,time-after-hours,Dec/2024,3,$0.47,2025-02-26 05:18:27
Tiptree Inc.,TIPT,"$737,411,176",,time-not-supplied,Dec/2024,8,$0.20,2025-02-26 05:18:27
"MGP Ingredients, Inc.",MGPI,"$720,726,280",$1.49,time-pre-market,Dec/2024,3,$1.64,2025-02-26 05:18:27
"Avanos Medical, Inc.",AVNS,"$718,307,863",$0.40,time-pre-market,Dec/2024,2,$0.36,2025-02-26 05:18:27
Astronics Corporation,ATRO,"$705,247,860",$0.21,time-not-supplied,Dec/2024,1,$0.20,2025-02-26 05:18:27
"Astec Industries, Inc.",ASTE,"$693,174,264",,time-pre-market,Dec/2024,8,$0.90,2025-02-26 05:18:27
"Relay Therapeutics, Inc.",RLAY,"$649,445,877",($0.59),time-after-hours,Dec/2024,8,($0.67),2025-02-26 05:18:27
Vinci Partners Investments Ltd.,VINP,"$642,821,703",$0.16,time-after-hours,Dec/2024,1,$0.23,2025-02-26 05:18:27
BingEx Limited,FLX,"$637,758,791",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Gaotu Techedu Inc.,GOTU,"$632,630,839",,time-pre-market,Dec/2024,8,($0.07),2025-02-26 05:18:27
"LENZ Therapeutics, Inc.",LENZ,"$619,595,096",($0.41),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
"Carriage Services, Inc.",CSV,"$619,580,332",$0.51,time-after-hours,Dec/2024,3,$0.77,2025-02-26 05:18:27
"Montrose Environmental Group, Inc.",MEG,"$613,983,389",$0.10,time-after-hours,Dec/2024,2,($0.04),2025-02-26 05:18:27
"Kura Oncology, Inc.",KURA,"$612,778,350",($0.63),time-after-hours,Dec/2024,6,($0.55),2025-02-26 05:18:27
Digimarc Corporation,DMRC,"$575,766,419",,time-after-hours,Dec/2024,8,($0.41),2025-02-26 05:18:27
"The Honest Company, Inc.",HNST,"$572,450,939",($0.02),time-after-hours,Dec/2024,4,$0.01,2025-02-26 05:18:27
The ODP Corporation,ODP,"$568,029,138",$0.80,time-pre-market,Dec/2024,2,$0.92,2025-02-26 05:18:27
NPK International Inc.,NPKI,"$563,962,382",$0.08,time-after-hours,Dec/2024,2,$0.04,2025-02-26 05:18:27
"Cross Country Healthcare, Inc.",CCRN,"$563,532,996",$0.11,time-not-supplied,Dec/2024,5,$0.29,2025-02-26 05:18:27
uniQure N.V.,QURE,"$559,571,247",($0.44),time-not-supplied,Dec/2024,5,($1.53),2025-02-26 05:18:27
"International Money Express, Inc.",IMXI,"$552,934,157",$0.54,time-pre-market,Dec/2024,2,$0.52,2025-02-26 05:18:27
"Ambac Financial Group, Inc.",AMBC,"$552,712,592",$0.06,time-after-hours,Dec/2024,1,$0.32,2025-02-26 05:18:27
Lsb Industries Inc.,LXU,"$552,198,920",($0.01),time-after-hours,Dec/2024,3,($0.05),2025-02-26 05:18:27
"Titan International, Inc.",TWI,"$543,630,535",($0.13),time-after-hours,Dec/2024,3,$0.34,2025-02-26 05:18:27
Standard BioTools Inc.,LAB,"$495,104,201",($0.05),time-after-hours,Dec/2024,1,($0.12),2025-02-26 05:18:27
SBC Medical Group Holdings Incorporated,SBC,"$484,197,835",$0.15,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Net Lease Office Properties,NLOP,"$467,945,693",,time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Northwest Pipe Company,NWPX,"$462,707,868",$0.91,time-after-hours,Dec/2024,3,$0.54,2025-02-26 05:18:27
ClearPoint Neuro Inc.,CLPT,"$451,837,369",($0.15),time-after-hours,Dec/2024,2,($0.19),2025-02-26 05:18:27
AirJoule Technologies Corporation,AIRJ,"$445,070,025",($0.07),time-not-supplied,Dec/2024,8,N/A,2025-02-26 05:18:27
Service Properties Trust,SVC,"$444,951,366",$0.15,time-after-hours,Dec/2024,1,$0.30,2025-02-26 05:18:27
"SkyWater Technology, Inc.",SKYT,"$441,294,541",($0.11),time-after-hours,Dec/2024,2,($0.05),2025-02-26 05:18:27
"Keros Therapeutics, Inc.",KROS,"$437,074,943",($0.93),time-not-supplied,Dec/2024,10,($1.34),2025-02-26 05:18:27
